WARNING: crossbar sizes with different row annd column dimension not supported.

      ==> Functional simulator configurations:
          weight_bits=16
          weight_bit_frac=12
          input_bits=16
          input_bit_frac=12
          xbar_row_size=128
          xbar_col_size=128
          tile_row=2
          tile_col=2
          bit_stream=1
          bit_slice=2
          adc_bit=14
          acm_bits=32
          acm_bit_frac=24
          mvm=False
          non-ideality=False
          
xbmodel=NN_model(
  (fc1): Linear(in_features=16512, out_features=500, bias=True)
  (relu1): ReLU(inplace=True)
  (do2): Dropout(p=0.5, inplace=False)
  (fc3): Linear(in_features=500, out_features=128, bias=True)
)
          
xbmodel_weight_path=../xb_models/XB_128_stream1slice207dropout50epochs.pth.tar
          inmax_test=1.4
          inmin_test=0.826


DEVICE: cuda:0
GPU Id(s) being used: 1,2,3
==> Building model and model_mvm for resnet18 ...
WARNING: crossbar sizes with different row annd column dimension not supported.
==> Initializing model parameters ...
==> Load pretrained model form ../pretrained_models/ideal/resnet18fp_imnet.pth.tar ...
Pretrained model accuracy: 69.93189239501953
[188/782(24%)]	Loss 1.1848 (0.9864)	Prec@1 56.250 (76.166)	Prec@5 95.312 (93.006)
[189/782(24%)]	Loss 1.3443 (0.9882)	Prec@1 65.625 (76.110)	Prec@5 90.625 (92.993)
[190/782(24%)]	Loss 0.7875 (0.9872)	Prec@1 82.812 (76.145)	Prec@5 96.875 (93.014)
[191/782(24%)]	Loss 0.5894 (0.9851)	Prec@1 84.375 (76.188)	Prec@5 95.312 (93.026)
[192/782(25%)]	Loss 1.6851 (0.9887)	Prec@1 60.938 (76.109)	Prec@5 85.938 (92.989)
[193/782(25%)]	Loss 0.8096 (0.9878)	Prec@1 79.688 (76.128)	Prec@5 96.875 (93.009)
[194/782(25%)]	Loss 1.1469 (0.9886)	Prec@1 56.250 (76.026)	Prec@5 98.438 (93.037)
[195/782(25%)]	Loss 1.5220 (0.9914)	Prec@1 50.000 (75.893)	Prec@5 93.750 (93.040)
[196/782(25%)]	Loss 0.4540 (0.9886)	Prec@1 89.062 (75.960)	Prec@5 96.875 (93.060)
[197/782(25%)]	Loss 0.6291 (0.9868)	Prec@1 84.375 (76.002)	Prec@5 96.875 (93.079)
[198/782(25%)]	Loss 0.4259 (0.9840)	Prec@1 87.500 (76.060)	Prec@5 96.875 (93.098)
[199/782(25%)]	Loss 0.1758 (0.9800)	Prec@1 96.875 (76.164)	Prec@5 98.438 (93.125)
[200/782(26%)]	Loss 1.2207 (0.9812)	Prec@1 70.312 (76.135)	Prec@5 89.062 (93.105)
[201/782(26%)]	Loss 0.6730 (0.9796)	Prec@1 79.688 (76.153)	Prec@5 96.875 (93.123)
[202/782(26%)]	Loss 0.2798 (0.9762)	Prec@1 85.938 (76.201)	Prec@5 100.000 (93.157)
[203/782(26%)]	Loss 0.5915 (0.9743)	Prec@1 84.375 (76.241)	Prec@5 93.750 (93.160)
[204/782(26%)]	Loss 0.5474 (0.9722)	Prec@1 81.250 (76.265)	Prec@5 98.438 (93.186)
[205/782(26%)]	Loss 0.8102 (0.9714)	Prec@1 76.562 (76.267)	Prec@5 95.312 (93.196)
[206/782(26%)]	Loss 0.9078 (0.9711)	Prec@1 67.188 (76.223)	Prec@5 96.875 (93.214)
[207/782(26%)]	Loss 1.5978 (0.9741)	Prec@1 53.125 (76.112)	Prec@5 89.062 (93.194)
[208/782(27%)]	Loss 1.5355 (0.9768)	Prec@1 50.000 (75.987)	Prec@5 90.625 (93.182)
[209/782(27%)]	Loss 0.5274 (0.9747)	Prec@1 84.375 (76.027)	Prec@5 98.438 (93.207)
[210/782(27%)]	Loss 0.8587 (0.9741)	Prec@1 79.688 (76.044)	Prec@5 95.312 (93.217)
[211/782(27%)]	Loss 1.2511 (0.9754)	Prec@1 70.312 (76.017)	Prec@5 92.188 (93.212)
[212/782(27%)]	Loss 2.5163 (0.9827)	Prec@1 51.562 (75.902)	Prec@5 85.938 (93.178)
[213/782(27%)]	Loss 1.5004 (0.9851)	Prec@1 70.312 (75.876)	Prec@5 84.375 (93.137)
[214/782(27%)]	Loss 0.7128 (0.9838)	Prec@1 85.938 (75.923)	Prec@5 95.312 (93.147)
[215/782(27%)]	Loss 0.1854 (0.9801)	Prec@1 98.438 (76.027)	Prec@5 100.000 (93.179)
[216/782(28%)]	Loss 1.0889 (0.9806)	Prec@1 71.875 (76.008)	Prec@5 93.750 (93.181)
[217/782(28%)]	Loss 1.5804 (0.9834)	Prec@1 46.875 (75.874)	Prec@5 96.875 (93.198)
[218/782(28%)]	Loss 0.7949 (0.9825)	Prec@1 81.250 (75.899)	Prec@5 95.312 (93.208)
[219/782(28%)]	Loss 1.4989 (0.9849)	Prec@1 64.062 (75.845)	Prec@5 90.625 (93.196)
[220/782(28%)]	Loss 2.3018 (0.9908)	Prec@1 29.688 (75.636)	Prec@5 89.062 (93.177)
[221/782(28%)]	Loss 0.4990 (0.9886)	Prec@1 79.688 (75.655)	Prec@5 100.000 (93.208)
[222/782(28%)]	Loss 1.1455 (0.9893)	Prec@1 79.688 (75.673)	Prec@5 85.938 (93.175)
[223/782(29%)]	Loss 1.6062 (0.9921)	Prec@1 70.312 (75.649)	Prec@5 87.500 (93.150)
[224/782(29%)]	Loss 1.4111 (0.9939)	Prec@1 75.000 (75.646)	Prec@5 89.062 (93.132)
[225/782(29%)]	Loss 0.5985 (0.9922)	Prec@1 85.938 (75.691)	Prec@5 100.000 (93.162)
[226/782(29%)]	Loss 1.0885 (0.9926)	Prec@1 75.000 (75.688)	Prec@5 92.188 (93.158)
[227/782(29%)]	Loss 0.4841 (0.9904)	Prec@1 90.625 (75.754)	Prec@5 98.438 (93.181)
[228/782(29%)]	Loss 0.4868 (0.9882)	Prec@1 90.625 (75.819)	Prec@5 95.312 (93.191)
[229/782(29%)]	Loss 0.3912 (0.9856)	Prec@1 92.188 (75.890)	Prec@5 96.875 (93.207)
[230/782(29%)]	Loss 0.6487 (0.9841)	Prec@1 85.938 (75.933)	Prec@5 96.875 (93.222)
[231/782(30%)]	Loss 0.6108 (0.9825)	Prec@1 87.500 (75.983)	Prec@5 96.875 (93.238)
[232/782(30%)]	Loss 1.8536 (0.9862)	Prec@1 71.875 (75.966)	Prec@5 89.062 (93.220)
[233/782(30%)]	Loss 1.1272 (0.9868)	Prec@1 75.000 (75.962)	Prec@5 92.188 (93.216)
[234/782(30%)]	Loss 0.5616 (0.9850)	Prec@1 92.188 (76.031)	Prec@5 95.312 (93.225)
[235/782(30%)]	Loss 0.7916 (0.9842)	Prec@1 79.688 (76.046)	Prec@5 96.875 (93.240)
[236/782(30%)]	Loss 1.6936 (0.9872)	Prec@1 60.938 (75.982)	Prec@5 89.062 (93.223)
[237/782(30%)]	Loss 1.7618 (0.9905)	Prec@1 46.875 (75.860)	Prec@5 93.750 (93.225)
[238/782(30%)]	Loss 0.9081 (0.9901)	Prec@1 73.438 (75.850)	Prec@5 95.312 (93.234)
[239/782(31%)]	Loss 0.5890 (0.9885)	Prec@1 84.375 (75.885)	Prec@5 95.312 (93.242)
[240/782(31%)]	Loss 0.6364 (0.9870)	Prec@1 82.812 (75.914)	Prec@5 96.875 (93.257)
[241/782(31%)]	Loss 1.0741 (0.9874)	Prec@1 75.000 (75.910)	Prec@5 93.750 (93.259)
[242/782(31%)]	Loss 1.6290 (0.9900)	Prec@1 68.750 (75.881)	Prec@5 89.062 (93.242)
[243/782(31%)]	Loss 1.5081 (0.9921)	Prec@1 51.562 (75.781)	Prec@5 89.062 (93.225)
[244/782(31%)]	Loss 1.2579 (0.9932)	Prec@1 60.938 (75.721)	Prec@5 98.438 (93.246)
[245/782(31%)]	Loss 1.6938 (0.9960)	Prec@1 65.625 (75.680)	Prec@5 87.500 (93.223)
[246/782(31%)]	Loss 1.6363 (0.9986)	Prec@1 62.500 (75.626)	Prec@5 85.938 (93.193)
[247/782(32%)]	Loss 0.6355 (0.9972)	Prec@1 87.500 (75.674)	Prec@5 98.438 (93.214)
[248/782(32%)]	Loss 1.2151 (0.9981)	Prec@1 73.438 (75.665)	Prec@5 89.062 (93.198)
[249/782(32%)]	Loss 0.7968 (0.9972)	Prec@1 76.562 (75.669)	Prec@5 98.438 (93.219)
[250/782(32%)]	Loss 0.3546 (0.9947)	Prec@1 87.500 (75.716)	Prec@5 98.438 (93.240)
[251/782(32%)]	Loss 0.1676 (0.9914)	Prec@1 95.312 (75.794)	Prec@5 98.438 (93.260)
[252/782(32%)]	Loss 0.4133 (0.9891)	Prec@1 89.062 (75.846)	Prec@5 96.875 (93.274)
[253/782(32%)]	Loss 0.3818 (0.9867)	Prec@1 85.938 (75.886)	Prec@5 100.000 (93.301)
[254/782(32%)]	Loss 0.4450 (0.9846)	Prec@1 92.188 (75.950)	Prec@5 96.875 (93.315)
[255/782(33%)]	Loss 0.6986 (0.9835)	Prec@1 84.375 (75.983)	Prec@5 92.188 (93.311)
[256/782(33%)]	Loss 0.5064 (0.9816)	Prec@1 82.812 (76.009)	Prec@5 96.875 (93.324)
[257/782(33%)]	Loss 1.3708 (0.9831)	Prec@1 70.312 (75.987)	Prec@5 89.062 (93.308)
[258/782(33%)]	Loss 1.0559 (0.9834)	Prec@1 71.875 (75.971)	Prec@5 95.312 (93.316)
[259/782(33%)]	Loss 0.4468 (0.9814)	Prec@1 90.625 (76.028)	Prec@5 96.875 (93.329)
[260/782(33%)]	Loss 0.1358 (0.9781)	Prec@1 95.312 (76.102)	Prec@5 100.000 (93.355)
[261/782(33%)]	Loss 0.7619 (0.9773)	Prec@1 82.812 (76.127)	Prec@5 98.438 (93.374)
[262/782(34%)]	Loss 0.6047 (0.9759)	Prec@1 81.250 (76.147)	Prec@5 95.312 (93.382)
[263/782(34%)]	Loss 1.3581 (0.9773)	Prec@1 76.562 (76.148)	Prec@5 95.312 (93.389)
[264/782(34%)]	Loss 0.7465 (0.9765)	Prec@1 89.062 (76.197)	Prec@5 93.750 (93.390)
[265/782(34%)]	Loss 0.2321 (0.9737)	Prec@1 95.312 (76.269)	Prec@5 96.875 (93.403)
[266/782(34%)]	Loss 0.9897 (0.9737)	Prec@1 76.562 (76.270)	Prec@5 93.750 (93.405)
[267/782(34%)]	Loss 1.4953 (0.9757)	Prec@1 65.625 (76.230)	Prec@5 85.938 (93.377)
[268/782(34%)]	Loss 0.3007 (0.9731)	Prec@1 92.188 (76.289)	Prec@5 98.438 (93.396)
[269/782(34%)]	Loss 0.8508 (0.9727)	Prec@1 75.000 (76.285)	Prec@5 96.875 (93.409)
[270/782(35%)]	Loss 0.9329 (0.9725)	Prec@1 73.438 (76.274)	Prec@5 95.312 (93.416)
[271/782(35%)]	Loss 0.8994 (0.9723)	Prec@1 75.000 (76.270)	Prec@5 92.188 (93.411)
[272/782(35%)]	Loss 0.9355 (0.9721)	Prec@1 65.625 (76.231)	Prec@5 95.312 (93.418)
[273/782(35%)]	Loss 0.6718 (0.9710)	Prec@1 76.562 (76.232)	Prec@5 96.875 (93.431)
[274/782(35%)]	Loss 0.2178 (0.9683)	Prec@1 93.750 (76.295)	Prec@5 98.438 (93.449)
[275/782(35%)]	Loss 1.0613 (0.9686)	Prec@1 78.125 (76.302)	Prec@5 95.312 (93.456)
[276/782(35%)]	Loss 0.8136 (0.9681)	Prec@1 73.438 (76.292)	Prec@5 96.875 (93.468)
[277/782(35%)]	Loss 0.7722 (0.9674)	Prec@1 84.375 (76.321)	Prec@5 95.312 (93.475)
[278/782(36%)]	Loss 2.5730 (0.9731)	Prec@1 51.562 (76.232)	Prec@5 90.625 (93.464)
[279/782(36%)]	Loss 1.8148 (0.9761)	Prec@1 60.938 (76.177)	Prec@5 84.375 (93.432)
[280/782(36%)]	Loss 1.3827 (0.9776)	Prec@1 59.375 (76.118)	Prec@5 95.312 (93.439)
[281/782(36%)]	Loss 1.0323 (0.9778)	Prec@1 70.312 (76.097)	Prec@5 92.188 (93.434)
[282/782(36%)]	Loss 0.4530 (0.9759)	Prec@1 89.062 (76.143)	Prec@5 93.750 (93.435)
[283/782(36%)]	Loss 0.7835 (0.9753)	Prec@1 84.375 (76.172)	Prec@5 90.625 (93.425)
[284/782(36%)]	Loss 0.2848 (0.9728)	Prec@1 95.312 (76.239)	Prec@5 98.438 (93.443)
[285/782(36%)]	Loss 0.9451 (0.9727)	Prec@1 84.375 (76.267)	Prec@5 90.625 (93.433)
[286/782(37%)]	Loss 1.0113 (0.9729)	Prec@1 76.562 (76.269)	Prec@5 90.625 (93.423)
[287/782(37%)]	Loss 1.1415 (0.9735)	Prec@1 76.562 (76.270)	Prec@5 90.625 (93.414)
[288/782(37%)]	Loss 1.1340 (0.9740)	Prec@1 67.188 (76.238)	Prec@5 92.188 (93.409)
[289/782(37%)]	Loss 1.3632 (0.9754)	Prec@1 78.125 (76.245)	Prec@5 87.500 (93.389)
[290/782(37%)]	Loss 1.6702 (0.9777)	Prec@1 73.438 (76.235)	Prec@5 87.500 (93.369)
[291/782(37%)]	Loss 0.9781 (0.9777)	Prec@1 78.125 (76.241)	Prec@5 92.188 (93.365)
[292/782(37%)]	Loss 1.9352 (0.9810)	Prec@1 54.688 (76.168)	Prec@5 82.812 (93.329)
[293/782(37%)]	Loss 0.5588 (0.9796)	Prec@1 85.938 (76.201)	Prec@5 93.750 (93.330)
[294/782(38%)]	Loss 0.4848 (0.9779)	Prec@1 89.062 (76.245)	Prec@5 95.312 (93.337)
[295/782(38%)]	Loss 1.6620 (0.9802)	Prec@1 65.625 (76.209)	Prec@5 84.375 (93.307)
[296/782(38%)]	Loss 0.7997 (0.9796)	Prec@1 78.125 (76.215)	Prec@5 96.875 (93.319)
[297/782(38%)]	Loss 2.1384 (0.9835)	Prec@1 40.625 (76.096)	Prec@5 90.625 (93.310)
[298/782(38%)]	Loss 2.0979 (0.9872)	Prec@1 64.062 (76.056)	Prec@5 81.250 (93.269)
[299/782(38%)]	Loss 0.7197 (0.9863)	Prec@1 81.250 (76.073)	Prec@5 95.312 (93.276)
[300/782(38%)]	Loss 0.6198 (0.9851)	Prec@1 82.812 (76.095)	Prec@5 96.875 (93.288)
[301/782(38%)]	Loss 1.2139 (0.9859)	Prec@1 62.500 (76.050)	Prec@5 95.312 (93.295)
[302/782(39%)]	Loss 1.1365 (0.9864)	Prec@1 81.250 (76.067)	Prec@5 95.312 (93.301)
[303/782(39%)]	Loss 0.5181 (0.9848)	Prec@1 90.625 (76.115)	Prec@5 93.750 (93.303)
[304/782(39%)]	Loss 1.2083 (0.9856)	Prec@1 76.562 (76.117)	Prec@5 90.625 (93.294)
[305/782(39%)]	Loss 1.2431 (0.9864)	Prec@1 73.438 (76.108)	Prec@5 89.062 (93.280)
[306/782(39%)]	Loss 0.5426 (0.9849)	Prec@1 89.062 (76.150)	Prec@5 98.438 (93.297)
[307/782(39%)]	Loss 0.8483 (0.9845)	Prec@1 65.625 (76.116)	Prec@5 95.312 (93.304)
[308/782(39%)]	Loss 1.2486 (0.9854)	Prec@1 68.750 (76.092)	Prec@5 92.188 (93.300)
[309/782(40%)]	Loss 0.9564 (0.9853)	Prec@1 82.812 (76.114)	Prec@5 89.062 (93.286)
[310/782(40%)]	Loss 0.8724 (0.9849)	Prec@1 84.375 (76.140)	Prec@5 96.875 (93.298)
[311/782(40%)]	Loss 1.4018 (0.9862)	Prec@1 73.438 (76.132)	Prec@5 85.938 (93.274)
[312/782(40%)]	Loss 1.4424 (0.9877)	Prec@1 56.250 (76.068)	Prec@5 92.188 (93.271)
[313/782(40%)]	Loss 1.5586 (0.9895)	Prec@1 65.625 (76.035)	Prec@5 81.250 (93.232)
[314/782(40%)]	Loss 2.0976 (0.9930)	Prec@1 54.688 (75.967)	Prec@5 81.250 (93.194)
[315/782(40%)]	Loss 0.3794 (0.9911)	Prec@1 82.812 (75.989)	Prec@5 100.000 (93.216)
[316/782(40%)]	Loss 0.7556 (0.9903)	Prec@1 84.375 (76.015)	Prec@5 90.625 (93.208)
[317/782(41%)]	Loss 1.5226 (0.9920)	Prec@1 60.938 (75.968)	Prec@5 89.062 (93.195)
[318/782(41%)]	Loss 0.6579 (0.9910)	Prec@1 81.250 (75.985)	Prec@5 98.438 (93.211)
[319/782(41%)]	Loss 1.7254 (0.9933)	Prec@1 59.375 (75.933)	Prec@5 92.188 (93.208)
[320/782(41%)]	Loss 0.8144 (0.9927)	Prec@1 81.250 (75.949)	Prec@5 95.312 (93.215)
[321/782(41%)]	Loss 1.3806 (0.9939)	Prec@1 65.625 (75.917)	Prec@5 89.062 (93.202)
[322/782(41%)]	Loss 2.6442 (0.9990)	Prec@1 43.750 (75.818)	Prec@5 75.000 (93.145)
[323/782(41%)]	Loss 2.6795 (1.0042)	Prec@1 48.438 (75.733)	Prec@5 73.438 (93.084)
[324/782(41%)]	Loss 3.3646 (1.0115)	Prec@1 29.688 (75.591)	Prec@5 57.812 (92.976)
[325/782(42%)]	Loss 0.8607 (1.0110)	Prec@1 78.125 (75.599)	Prec@5 95.312 (92.983)
[326/782(42%)]	Loss 1.1330 (1.0114)	Prec@1 67.188 (75.573)	Prec@5 93.750 (92.985)
[327/782(42%)]	Loss 1.7622 (1.0137)	Prec@1 64.062 (75.538)	Prec@5 90.625 (92.978)
[328/782(42%)]	Loss 0.7956 (1.0130)	Prec@1 85.938 (75.570)	Prec@5 95.312 (92.985)
[329/782(42%)]	Loss 1.5733 (1.0147)	Prec@1 62.500 (75.530)	Prec@5 87.500 (92.969)
[330/782(42%)]	Loss 1.2431 (1.0154)	Prec@1 68.750 (75.510)	Prec@5 90.625 (92.962)
[331/782(42%)]	Loss 1.7173 (1.0175)	Prec@1 60.938 (75.466)	Prec@5 89.062 (92.950)
[332/782(42%)]	Loss 0.6678 (1.0165)	Prec@1 87.500 (75.502)	Prec@5 95.312 (92.957)
[333/782(43%)]	Loss 1.1001 (1.0167)	Prec@1 71.875 (75.491)	Prec@5 87.500 (92.941)
[334/782(43%)]	Loss 1.8952 (1.0193)	Prec@1 60.938 (75.448)	Prec@5 75.000 (92.887)
[335/782(43%)]	Loss 1.1337 (1.0197)	Prec@1 70.312 (75.432)	Prec@5 93.750 (92.890)
[336/782(43%)]	Loss 0.4716 (1.0181)	Prec@1 87.500 (75.468)	Prec@5 96.875 (92.902)
[337/782(43%)]	Loss 1.3240 (1.0190)	Prec@1 71.875 (75.458)	Prec@5 92.188 (92.899)
[338/782(43%)]	Loss 1.3047 (1.0198)	Prec@1 64.062 (75.424)	Prec@5 95.312 (92.907)
[339/782(43%)]	Loss 1.7623 (1.0220)	Prec@1 56.250 (75.368)	Prec@5 82.812 (92.877)
[340/782(43%)]	Loss 2.1727 (1.0254)	Prec@1 51.562 (75.298)	Prec@5 84.375 (92.852)
[341/782(44%)]	Loss 1.3542 (1.0263)	Prec@1 68.750 (75.279)	Prec@5 93.750 (92.855)
[342/782(44%)]	Loss 2.4695 (1.0305)	Prec@1 56.250 (75.223)	Prec@5 76.562 (92.807)
[343/782(44%)]	Loss 0.8972 (1.0301)	Prec@1 79.688 (75.236)	Prec@5 93.750 (92.810)
[344/782(44%)]	Loss 1.4790 (1.0314)	Prec@1 65.625 (75.208)	Prec@5 85.938 (92.790)
[345/782(44%)]	Loss 1.7363 (1.0335)	Prec@1 53.125 (75.145)	Prec@5 90.625 (92.784)
[346/782(44%)]	Loss 1.9413 (1.0361)	Prec@1 60.938 (75.104)	Prec@5 78.125 (92.741)
[347/782(44%)]	Loss 1.0046 (1.0360)	Prec@1 71.875 (75.094)	Prec@5 96.875 (92.753)
[348/782(45%)]	Loss 1.8338 (1.0383)	Prec@1 53.125 (75.031)	Prec@5 87.500 (92.738)
[349/782(45%)]	Loss 2.2430 (1.0417)	Prec@1 45.312 (74.946)	Prec@5 78.125 (92.696)
[350/782(45%)]	Loss 0.7815 (1.0410)	Prec@1 78.125 (74.955)	Prec@5 90.625 (92.691)
[351/782(45%)]	Loss 0.7494 (1.0402)	Prec@1 82.812 (74.978)	Prec@5 98.438 (92.707)
[352/782(45%)]	Loss 1.2284 (1.0407)	Prec@1 68.750 (74.960)	Prec@5 89.062 (92.697)
[353/782(45%)]	Loss 1.6171 (1.0423)	Prec@1 67.188 (74.938)	Prec@5 84.375 (92.673)
[354/782(45%)]	Loss 1.5702 (1.0438)	Prec@1 56.250 (74.886)	Prec@5 85.938 (92.654)
[355/782(45%)]	Loss 2.0245 (1.0466)	Prec@1 53.125 (74.824)	Prec@5 81.250 (92.622)
[356/782(46%)]	Loss 1.7643 (1.0486)	Prec@1 60.938 (74.786)	Prec@5 82.812 (92.595)
[357/782(46%)]	Loss 1.1336 (1.0488)	Prec@1 75.000 (74.786)	Prec@5 89.062 (92.585)
[358/782(46%)]	Loss 1.4098 (1.0498)	Prec@1 70.312 (74.774)	Prec@5 85.938 (92.566)
[359/782(46%)]	Loss 1.9579 (1.0523)	Prec@1 57.812 (74.727)	Prec@5 81.250 (92.535)
[360/782(46%)]	Loss 1.9273 (1.0548)	Prec@1 42.188 (74.636)	Prec@5 90.625 (92.529)
[361/782(46%)]	Loss 2.9225 (1.0599)	Prec@1 51.562 (74.573)	Prec@5 71.875 (92.472)
[362/782(46%)]	Loss 2.2226 (1.0631)	Prec@1 53.125 (74.514)	Prec@5 73.438 (92.420)
[363/782(46%)]	Loss 2.4122 (1.0668)	Prec@1 48.438 (74.442)	Prec@5 75.000 (92.372)
[364/782(47%)]	Loss 0.7985 (1.0661)	Prec@1 82.812 (74.465)	Prec@5 92.188 (92.372)
[365/782(47%)]	Loss 1.1695 (1.0664)	Prec@1 65.625 (74.441)	Prec@5 92.188 (92.371)
[366/782(47%)]	Loss 2.6340 (1.0707)	Prec@1 40.625 (74.349)	Prec@5 71.875 (92.315)
[367/782(47%)]	Loss 2.5896 (1.0748)	Prec@1 54.688 (74.295)	Prec@5 71.875 (92.260)
[368/782(47%)]	Loss 0.8922 (1.0743)	Prec@1 81.250 (74.314)	Prec@5 92.188 (92.259)
[369/782(47%)]	Loss 1.1435 (1.0745)	Prec@1 73.438 (74.312)	Prec@5 85.938 (92.242)
[370/782(47%)]	Loss 1.2904 (1.0751)	Prec@1 68.750 (74.297)	Prec@5 93.750 (92.246)
[371/782(47%)]	Loss 0.4223 (1.0733)	Prec@1 89.062 (74.336)	Prec@5 96.875 (92.259)
[372/782(48%)]	Loss 0.9170 (1.0729)	Prec@1 82.812 (74.359)	Prec@5 87.500 (92.246)
[373/782(48%)]	Loss 1.9650 (1.0753)	Prec@1 62.500 (74.327)	Prec@5 75.000 (92.200)
[374/782(48%)]	Loss 3.2298 (1.0810)	Prec@1 37.500 (74.229)	Prec@5 75.000 (92.154)
[375/782(48%)]	Loss 1.3766 (1.0818)	Prec@1 68.750 (74.215)	Prec@5 87.500 (92.142)
[376/782(48%)]	Loss 2.0483 (1.0844)	Prec@1 39.062 (74.121)	Prec@5 89.062 (92.134)
[377/782(48%)]	Loss 1.5754 (1.0857)	Prec@1 56.250 (74.074)	Prec@5 85.938 (92.117)
[378/782(48%)]	Loss 0.9793 (1.0854)	Prec@1 67.188 (74.056)	Prec@5 96.875 (92.130)
[379/782(48%)]	Loss 1.6849 (1.0870)	Prec@1 53.125 (74.001)	Prec@5 87.500 (92.118)
[380/782(49%)]	Loss 1.0955 (1.0870)	Prec@1 73.438 (73.999)	Prec@5 92.188 (92.118)
[381/782(49%)]	Loss 3.6236 (1.0936)	Prec@1 35.938 (73.900)	Prec@5 73.438 (92.069)
[382/782(49%)]	Loss 1.7982 (1.0955)	Prec@1 64.062 (73.874)	Prec@5 81.250 (92.041)
[383/782(49%)]	Loss 1.3640 (1.0962)	Prec@1 73.438 (73.873)	Prec@5 92.188 (92.041)
[384/782(49%)]	Loss 1.0408 (1.0960)	Prec@1 75.000 (73.876)	Prec@5 93.750 (92.045)
[385/782(49%)]	Loss 3.0203 (1.1010)	Prec@1 42.188 (73.794)	Prec@5 64.062 (91.973)
[386/782(49%)]	Loss 1.9105 (1.1031)	Prec@1 51.562 (73.736)	Prec@5 76.562 (91.933)
[387/782(49%)]	Loss 0.9172 (1.1026)	Prec@1 76.562 (73.744)	Prec@5 92.188 (91.934)
[388/782(50%)]	Loss 1.4609 (1.1035)	Prec@1 65.625 (73.723)	Prec@5 89.062 (91.926)
[389/782(50%)]	Loss 2.3188 (1.1066)	Prec@1 56.250 (73.678)	Prec@5 76.562 (91.887)
[390/782(50%)]	Loss 2.1554 (1.1093)	Prec@1 46.875 (73.609)	Prec@5 79.688 (91.856)
[391/782(50%)]	Loss 2.2463 (1.1122)	Prec@1 54.688 (73.561)	Prec@5 78.125 (91.821)
[392/782(50%)]	Loss 2.1515 (1.1149)	Prec@1 45.312 (73.489)	Prec@5 81.250 (91.794)
[393/782(50%)]	Loss 1.9524 (1.1170)	Prec@1 56.250 (73.445)	Prec@5 81.250 (91.767)
[394/782(50%)]	Loss 2.3032 (1.1200)	Prec@1 53.125 (73.394)	Prec@5 84.375 (91.748)
[395/782(51%)]	Loss 2.7064 (1.1240)	Prec@1 42.188 (73.315)	Prec@5 78.125 (91.714)
[396/782(51%)]	Loss 1.2952 (1.1244)	Prec@1 68.750 (73.304)	Prec@5 84.375 (91.696)
[397/782(51%)]	Loss 1.5847 (1.1256)	Prec@1 57.812 (73.265)	Prec@5 82.812 (91.673)
[398/782(51%)]	Loss 1.1587 (1.1257)	Prec@1 70.312 (73.257)	Prec@5 89.062 (91.667)
[399/782(51%)]	Loss 0.6064 (1.1244)	Prec@1 81.250 (73.277)	Prec@5 100.000 (91.688)
[400/782(51%)]	Loss 1.1092 (1.1243)	Prec@1 70.312 (73.270)	Prec@5 93.750 (91.693)
[401/782(51%)]	Loss 1.7913 (1.1260)	Prec@1 59.375 (73.235)	Prec@5 84.375 (91.674)
[402/782(51%)]	Loss 1.9843 (1.1281)	Prec@1 53.125 (73.185)	Prec@5 79.688 (91.645)
[403/782(52%)]	Loss 2.4482 (1.1314)	Prec@1 45.312 (73.116)	Prec@5 76.562 (91.607)
[404/782(52%)]	Loss 0.9606 (1.1310)	Prec@1 76.562 (73.125)	Prec@5 93.750 (91.613)
[405/782(52%)]	Loss 1.5047 (1.1319)	Prec@1 67.188 (73.110)	Prec@5 85.938 (91.599)
[406/782(52%)]	Loss 1.4891 (1.1328)	Prec@1 70.312 (73.104)	Prec@5 90.625 (91.596)
[407/782(52%)]	Loss 0.9815 (1.1324)	Prec@1 79.688 (73.120)	Prec@5 89.062 (91.590)
[408/782(52%)]	Loss 1.6405 (1.1336)	Prec@1 62.500 (73.094)	Prec@5 82.812 (91.569)
[409/782(52%)]	Loss 2.0103 (1.1358)	Prec@1 56.250 (73.053)	Prec@5 78.125 (91.536)
[410/782(52%)]	Loss 1.1108 (1.1357)	Prec@1 71.875 (73.050)	Prec@5 90.625 (91.534)
[411/782(53%)]	Loss 1.3253 (1.1362)	Prec@1 60.938 (73.020)	Prec@5 93.750 (91.539)
[412/782(53%)]	Loss 1.1438 (1.1362)	Prec@1 71.875 (73.018)	Prec@5 92.188 (91.541)
[413/782(53%)]	Loss 1.7453 (1.1377)	Prec@1 68.750 (73.007)	Prec@5 84.375 (91.523)
[414/782(53%)]	Loss 2.5892 (1.1412)	Prec@1 50.000 (72.952)	Prec@5 71.875 (91.476)
[415/782(53%)]	Loss 1.4656 (1.1420)	Prec@1 68.750 (72.942)	Prec@5 90.625 (91.474)
[416/782(53%)]	Loss 0.8139 (1.1412)	Prec@1 78.125 (72.954)	Prec@5 90.625 (91.472)
[417/782(53%)]	Loss 2.3028 (1.1439)	Prec@1 56.250 (72.914)	Prec@5 75.000 (91.432)
[418/782(53%)]	Loss 0.7336 (1.1430)	Prec@1 82.812 (72.938)	Prec@5 95.312 (91.442)
[419/782(54%)]	Loss 1.2169 (1.1431)	Prec@1 67.188 (72.924)	Prec@5 98.438 (91.458)
