1.000000000000000000e+00,4.094882868230342865e-03,-7.243636064231395721e-03
3.000000000000000000e+00,4.763514921069145203e-02,1.026907842606306076e-02
5.000000000000000000e+00,1.056217029690742493e-01,-1.482322346419095993e-02
7.000000000000000000e+00,5.575844272971153259e-02,-4.627177864313125610e-02
9.000000000000000000e+00,7.579813152551651001e-02,-3.516084328293800354e-02
1.100000000000000000e+01,9.850049763917922974e-02,-6.846493482589721680e-02
1.300000000000000000e+01,1.038194149732589722e-01,-3.728625923395156860e-02
1.500000000000000000e+01,2.847042120993137360e-02,-2.149183675646781921e-02
1.700000000000000000e+01,1.581000722944736481e-02,1.505478937178850174e-02
