1.000000000000000000e+00,1.413117628544569016e-02,-1.236025243997573853e-02
3.000000000000000000e+00,5.828968062996864319e-02,7.159322965890169144e-03
5.000000000000000000e+00,1.370697617530822754e-01,2.771988697350025177e-02
7.000000000000000000e+00,5.170546099543571472e-02,-1.055215112864971161e-02
9.000000000000000000e+00,5.910696834325790405e-02,-2.396776899695396423e-02
1.100000000000000000e+01,3.558210283517837524e-02,-2.217084914445877075e-02
1.300000000000000000e+01,3.535051643848419189e-02,-1.294928230345249176e-02
1.500000000000000000e+01,1.100373547524213791e-02,-1.023214869201183319e-02
1.700000000000000000e+01,1.205546222627162933e-02,2.265729475766420364e-03
