1.000000000000000000e+00,8.469443768262863159e-03,-1.567998528480529785e-02
2.000000000000000000e+00,1.018397882580757141e-01,-4.734870791435241699e-02
3.000000000000000000e+00,1.742103546857833862e-01,-7.455551624298095703e-02
4.000000000000000000e+00,7.213427126407623291e-02,-3.956133127212524414e-02
5.000000000000000000e+00,1.224898099899291992e-01,-7.529073953628540039e-02
6.000000000000000000e+00,1.221012398600578308e-01,-3.940716385841369629e-02
7.000000000000000000e+00,2.873482741415500641e-02,-2.216229215264320374e-02
8.000000000000000000e+00,1.300012320280075073e-02,1.968109421432018280e-02
