1.493449090048670769e-03,-1.570979366078972816e-03
2.504037879407405853e-02,2.161668054759502411e-02
7.058018445968627930e-02,-1.427773240720853209e-04
4.517228901386260986e-02,-3.006604686379432678e-02
6.494713574647903442e-02,-3.174301981925964355e-02
1.000109091401100159e-01,-8.114937692880630493e-02
8.664039522409439087e-02,-4.498880729079246521e-02
1.398641802370548248e-02,-6.587934680283069611e-03
9.997261688113212585e-03,1.439019106328487396e-02
